id	x	y	z
117483	156410	142575	18
117484	156410	142576	18
117485	156410	142577	18
117486	156410	142578	18
117487	156410	142579	18
117488	156410	142580	18
117489	156410	142581	18
117490	156410	142582	18
117491	156410	142583	18
117492	156410	142584	18
117493	156410	142585	18
117494	156410	142586	18
117495	156410	142587	18
117496	156410	142588	18
117497	156410	142589	18
117498	156410	142590	18
117499	156410	142591	18
117500	156410	142592	18
117501	156410	142593	18
117502	156410	142594	18
117503	156410	142595	18
117504	156410	142596	18
117505	156410	142597	18
117506	156410	142598	18
117507	156410	142599	18
117508	156410	142600	18
117509	156410	142601	18
117510	156410	142602	18
117511	156410	142603	18
117512	156410	142604	18
117513	156410	142605	18
117514	156410	142606	18
117515	156410	142607	18
117516	156410	142608	18
117517	156410	142609	18
117518	156410	142610	18
117519	156410	142611	18
117520	156410	142612	18
117521	156410	142613	18
117522	156410	142614	18
117523	156410	142615	18
117524	156410	142616	18
117525	156410	142617	18
117526	156410	142618	18
117527	156410	142619	18
117528	156410	142620	18
117529	156410	142621	18
117530	156410	142622	18
117531	156410	142623	18
117532	156410	142624	18
117533	156410	142625	18
117534	156410	142626	18
117535	156410	142627	18
117536	156410	142628	18
117537	156410	142629	18
117538	156410	142630	18
117539	156410	142631	18
117540	156410	142632	18
117541	156410	142633	18
117542	156410	142634	18
117543	156410	142635	18
117544	156410	142636	18
117545	156410	142637	18
117546	156410	142638	18
117547	156410	142639	18
117548	156410	142640	18
117549	156410	142641	18
117550	156410	142642	18
117551	156410	142643	18
117552	156410	142644	18
117553	156410	142645	18
117554	156410	142646	18
117555	156410	142647	18
117556	156410	142648	18
117557	156410	142649	18
117558	156410	142650	18
117559	156410	142651	18
117560	156410	142652	18
117561	156410	142653	18
117562	156410	142654	18
117563	156410	142655	18
117564	156410	142656	18
117565	156410	142657	18
117566	156410	142658	18
117567	156410	142659	18
117568	156410	142660	18
117569	156410	142661	18
117570	156410	142662	18
117571	156410	142663	18
117572	156410	142664	18
117573	156410	142665	18
117574	156410	142666	18
117575	156410	142667	18
117576	156410	142668	18
117577	156410	142669	18
117578	156410	142670	18
117579	156410	142671	18
117580	156410	142672	18
117581	156410	142673	18
117582	156410	142674	18
117583	156410	142675	18
117584	156410	142676	18
117585	156410	142677	18
117586	156410	142678	18
117587	156410	142679	18
117588	156410	142680	18
117589	156410	142681	18
117590	156410	142682	18
117591	156410	142683	18
117592	156410	142684	18
117593	156410	142685	18
117594	156410	142686	18
117595	156410	142687	18
117596	156410	142688	18
117597	156410	142689	18
117598	156410	142690	18
117599	156410	142691	18
117600	156410	142692	18
117601	156410	142693	18
117602	156410	142694	18
117603	156410	142695	18
117604	156410	142696	18
117605	156410	142697	18
117606	156410	142698	18
117607	156410	142699	18
117950	156411	142527	18
117951	156411	142528	18
117952	156411	142529	18
117953	156411	142530	18
117954	156411	142531	18
117955	156411	142532	18
117956	156411	142533	18
117957	156411	142534	18
117958	156411	142535	18
117959	156411	142536	18
117960	156411	142537	18
117961	156411	142538	18
117962	156411	142539	18
117963	156411	142540	18
117964	156411	142541	18
117965	156411	142542	18
117966	156411	142543	18
117967	156411	142544	18
117968	156411	142545	18
117969	156411	142546	18
117970	156411	142547	18
117971	156411	142548	18
117972	156411	142549	18
117973	156411	142550	18
117974	156411	142551	18
117975	156411	142552	18
117976	156411	142553	18
117977	156411	142554	18
117978	156411	142555	18
117979	156411	142556	18
117980	156411	142557	18
117981	156411	142558	18
117982	156411	142559	18
117983	156411	142560	18
117984	156411	142561	18
117985	156411	142562	18
117986	156411	142563	18
117987	156411	142564	18
117988	156411	142565	18
117989	156411	142566	18
117990	156411	142567	18
117991	156411	142568	18
117992	156411	142569	18
117993	156411	142570	18
117994	156411	142571	18
117995	156411	142572	18
117996	156411	142573	18
117997	156411	142574	18
117998	156411	142575	18
117999	156411	142576	18
118000	156411	142577	18
118001	156411	142578	18
118002	156411	142579	18
118003	156411	142580	18
118004	156411	142581	18
118005	156411	142582	18
118006	156411	142583	18
118007	156411	142584	18
118008	156411	142585	18
118009	156411	142586	18
118010	156411	142587	18
118011	156411	142588	18
118012	156411	142589	18
118013	156411	142590	18
118014	156411	142591	18
118015	156411	142592	18
118016	156411	142593	18
118017	156411	142594	18
118018	156411	142595	18
118019	156411	142596	18
118020	156411	142597	18
118021	156411	142598	18
118022	156411	142599	18
118023	156411	142600	18
118024	156411	142601	18
118025	156411	142602	18
118026	156411	142603	18
118027	156411	142604	18
118028	156411	142605	18
118029	156411	142606	18
118030	156411	142607	18
118031	156411	142608	18
118032	156411	142609	18
118033	156411	142610	18
118034	156411	142611	18
118035	156411	142612	18
118036	156411	142613	18
118037	156411	142614	18
118038	156411	142615	18
118039	156411	142616	18
118040	156411	142617	18
118041	156411	142618	18
118042	156411	142619	18
118043	156411	142620	18
118044	156411	142621	18
118045	156411	142622	18
118046	156411	142623	18
118047	156411	142624	18
118048	156411	142625	18
118049	156411	142626	18
118050	156411	142627	18
118051	156411	142628	18
118052	156411	142629	18
118053	156411	142630	18
118054	156411	142631	18
118055	156411	142632	18
118056	156411	142633	18
118057	156411	142634	18
118058	156411	142635	18
118059	156411	142636	18
118060	156411	142637	18
118061	156411	142638	18
118062	156411	142639	18
118063	156411	142640	18
118064	156411	142641	18
118065	156411	142642	18
118066	156411	142643	18
118067	156411	142644	18
118068	156411	142645	18
118069	156411	142646	18
118070	156411	142647	18
118071	156411	142648	18
118072	156411	142649	18
118073	156411	142650	18
118074	156411	142651	18
118075	156411	142652	18
118076	156411	142653	18
118077	156411	142654	18
118078	156411	142655	18
118079	156411	142656	18
118080	156411	142657	18
118081	156411	142658	18
118082	156411	142659	18
118083	156411	142660	18
118084	156411	142661	18
118085	156411	142662	18
118086	156411	142663	18
118087	156411	142664	18
118088	156411	142665	18
118089	156411	142666	18
118090	156411	142667	18
118091	156411	142668	18
118092	156411	142669	18
118093	156411	142670	18
118094	156411	142671	18
118095	156411	142672	18
118096	156411	142673	18
118097	156411	142674	18
118098	156411	142675	18
118099	156411	142676	18
118100	156411	142677	18
118101	156411	142678	18
118102	156411	142679	18
118103	156411	142680	18
118104	156411	142681	18
118105	156411	142682	18
118106	156411	142683	18
118107	156411	142684	18
118108	156411	142685	18
118109	156411	142686	18
118110	156411	142687	18
118111	156411	142688	18
118112	156411	142689	18
118113	156411	142690	18
118114	156411	142691	18
118115	156411	142692	18
118116	156411	142693	18
118117	156411	142694	18
118118	156411	142695	18
118119	156411	142696	18
118120	156411	142697	18
118121	156411	142698	18
118122	156411	142699	18
118465	156412	142527	18
118466	156412	142528	18
118467	156412	142529	18
118468	156412	142530	18
118469	156412	142531	18
118470	156412	142532	18
118471	156412	142533	18
118472	156412	142534	18
118473	156412	142535	18
118474	156412	142536	18
118475	156412	142537	18
118476	156412	142538	18
118477	156412	142539	18
118478	156412	142540	18
118479	156412	142541	18
118480	156412	142542	18
118481	156412	142543	18
118482	156412	142544	18
118483	156412	142545	18
118484	156412	142546	18
118485	156412	142547	18
118486	156412	142548	18
118487	156412	142549	18
118488	156412	142550	18
118489	156412	142551	18
118490	156412	142552	18
118491	156412	142553	18
118492	156412	142554	18
118493	156412	142555	18
118494	156412	142556	18
118495	156412	142557	18
118496	156412	142558	18
118497	156412	142559	18
118498	156412	142560	18
118499	156412	142561	18
118500	156412	142562	18
118501	156412	142563	18
118502	156412	142564	18
118503	156412	142565	18
118504	156412	142566	18
118505	156412	142567	18
118506	156412	142568	18
118507	156412	142569	18
118508	156412	142570	18
118509	156412	142571	18
118510	156412	142572	18
118511	156412	142573	18
118512	156412	142574	18
118513	156412	142575	18
118514	156412	142576	18
118515	156412	142577	18
118516	156412	142578	18
118517	156412	142579	18
118518	156412	142580	18
118519	156412	142581	18
118520	156412	142582	18
118521	156412	142583	18
118522	156412	142584	18
118523	156412	142585	18
118524	156412	142586	18
118525	156412	142587	18
118526	156412	142588	18
118527	156412	142589	18
118528	156412	142590	18
118529	156412	142591	18
118530	156412	142592	18
118531	156412	142593	18
118532	156412	142594	18
118533	156412	142595	18
118534	156412	142596	18
118535	156412	142597	18
118536	156412	142598	18
118537	156412	142599	18
118538	156412	142600	18
118539	156412	142601	18
118540	156412	142602	18
118541	156412	142603	18
118542	156412	142604	18
118543	156412	142605	18
118544	156412	142606	18
118545	156412	142607	18
118546	156412	142608	18
118547	156412	142609	18
118548	156412	142610	18
118549	156412	142611	18
118550	156412	142612	18
118551	156412	142613	18
118552	156412	142614	18
118553	156412	142615	18
118554	156412	142616	18
118555	156412	142617	18
118556	156412	142618	18
118557	156412	142619	18
118558	156412	142620	18
118559	156412	142621	18
118560	156412	142622	18
118561	156412	142623	18
118562	156412	142624	18
118563	156412	142625	18
118564	156412	142626	18
118565	156412	142627	18
118566	156412	142628	18
118567	156412	142629	18
118568	156412	142630	18
118569	156412	142631	18
118570	156412	142632	18
118571	156412	142633	18
118572	156412	142634	18
118573	156412	142635	18
118574	156412	142636	18
118575	156412	142637	18
118576	156412	142638	18
118577	156412	142639	18
118578	156412	142640	18
118579	156412	142641	18
118580	156412	142642	18
118581	156412	142643	18
118582	156412	142644	18
118583	156412	142645	18
118584	156412	142646	18
118585	156412	142647	18
118586	156412	142648	18
118587	156412	142649	18
118588	156412	142650	18
118589	156412	142651	18
118590	156412	142652	18
118591	156412	142653	18
118592	156412	142654	18
118593	156412	142655	18
118594	156412	142656	18
118595	156412	142657	18
118596	156412	142658	18
118597	156412	142659	18
118598	156412	142660	18
118599	156412	142661	18
118600	156412	142662	18
118601	156412	142663	18
118602	156412	142664	18
118603	156412	142665	18
118604	156412	142666	18
118605	156412	142667	18
118606	156412	142668	18
118607	156412	142669	18
118608	156412	142670	18
118609	156412	142671	18
118610	156412	142672	18
118611	156412	142673	18
118612	156412	142674	18
118613	156412	142675	18
118614	156412	142676	18
118615	156412	142677	18
118616	156412	142678	18
118617	156412	142679	18
118618	156412	142680	18
118619	156412	142681	18
118620	156412	142682	18
118621	156412	142683	18
118622	156412	142684	18
118623	156412	142685	18
118624	156412	142686	18
118625	156412	142687	18
118626	156412	142688	18
118627	156412	142689	18
118628	156412	142690	18
118629	156412	142691	18
118630	156412	142692	18
118631	156412	142693	18
118632	156412	142694	18
118633	156412	142695	18
118634	156412	142696	18
118635	156412	142697	18
118636	156412	142698	18
118637	156412	142699	18
118979	156413	142526	18
118980	156413	142527	18
118981	156413	142528	18
118982	156413	142529	18
118983	156413	142530	18
118984	156413	142531	18
118985	156413	142532	18
118986	156413	142533	18
118987	156413	142534	18
118988	156413	142535	18
118989	156413	142536	18
118990	156413	142537	18
118991	156413	142538	18
118992	156413	142539	18
118993	156413	142540	18
118994	156413	142541	18
118995	156413	142542	18
118996	156413	142543	18
118997	156413	142544	18
118998	156413	142545	18
118999	156413	142546	18
119000	156413	142547	18
119001	156413	142548	18
119002	156413	142549	18
119003	156413	142550	18
119004	156413	142551	18
119005	156413	142552	18
119006	156413	142553	18
119007	156413	142554	18
119008	156413	142555	18
119009	156413	142556	18
119010	156413	142557	18
119011	156413	142558	18
119012	156413	142559	18
119013	156413	142560	18
119014	156413	142561	18
119015	156413	142562	18
119016	156413	142563	18
119017	156413	142564	18
119018	156413	142565	18
119019	156413	142566	18
119020	156413	142567	18
119021	156413	142568	18
119022	156413	142569	18
119023	156413	142570	18
119024	156413	142571	18
119025	156413	142572	18
119026	156413	142573	18
119027	156413	142574	18
119028	156413	142575	18
119029	156413	142576	18
119030	156413	142577	18
119031	156413	142578	18
119032	156413	142579	18
119033	156413	142580	18
119034	156413	142581	18
119035	156413	142582	18
119036	156413	142583	18
119037	156413	142584	18
119038	156413	142585	18
119039	156413	142586	18
119040	156413	142587	18
119041	156413	142588	18
119042	156413	142589	18
119043	156413	142590	18
119044	156413	142591	18
119045	156413	142592	18
119046	156413	142593	18
119047	156413	142594	18
119048	156413	142595	18
119049	156413	142596	18
119050	156413	142597	18
119051	156413	142598	18
119052	156413	142599	18
119053	156413	142600	18
119054	156413	142601	18
119055	156413	142602	18
119056	156413	142603	18
119057	156413	142604	18
119058	156413	142605	18
119059	156413	142606	18
119060	156413	142607	18
119061	156413	142608	18
119062	156413	142609	18
119063	156413	142610	18
119064	156413	142611	18
119065	156413	142612	18
119066	156413	142613	18
119067	156413	142614	18
119068	156413	142615	18
119069	156413	142616	18
119070	156413	142617	18
119071	156413	142618	18
119072	156413	142619	18
119073	156413	142620	18
119074	156413	142621	18
119075	156413	142622	18
119076	156413	142623	18
119077	156413	142624	18
119078	156413	142625	18
119079	156413	142626	18
119080	156413	142627	18
119081	156413	142628	18
119082	156413	142629	18
119083	156413	142630	18
119084	156413	142631	18
119085	156413	142632	18
119086	156413	142633	18
119087	156413	142634	18
119088	156413	142635	18
119089	156413	142636	18
119090	156413	142637	18
119091	156413	142638	18
119092	156413	142639	18
119093	156413	142640	18
119094	156413	142641	18
119095	156413	142642	18
119096	156413	142643	18
119097	156413	142644	18
119098	156413	142645	18
119099	156413	142646	18
119100	156413	142647	18
119101	156413	142648	18
119102	156413	142649	18
119103	156413	142650	18
119104	156413	142651	18
119105	156413	142652	18
119106	156413	142653	18
119107	156413	142654	18
119108	156413	142655	18
119109	156413	142656	18
119110	156413	142657	18
119111	156413	142658	18
119112	156413	142659	18
119113	156413	142660	18
119114	156413	142661	18
119115	156413	142662	18
119116	156413	142663	18
119117	156413	142664	18
119118	156413	142665	18
119119	156413	142666	18
119120	156413	142667	18
119121	156413	142668	18
119122	156413	142669	18
119123	156413	142670	18
119124	156413	142671	18
119125	156413	142672	18
119126	156413	142673	18
119127	156413	142674	18
119128	156413	142675	18
119129	156413	142676	18
119130	156413	142677	18
119131	156413	142678	18
119132	156413	142679	18
119133	156413	142680	18
119134	156413	142681	18
119135	156413	142682	18
119136	156413	142683	18
119137	156413	142684	18
119138	156413	142685	18
119139	156413	142686	18
119140	156413	142687	18
119141	156413	142688	18
119142	156413	142689	18
119143	156413	142690	18
119144	156413	142691	18
119145	156413	142692	18
119146	156413	142693	18
119147	156413	142694	18
119148	156413	142695	18
119149	156413	142696	18
119150	156413	142697	18
119151	156413	142698	18
119152	156413	142699	18
119493	156414	142525	18
119494	156414	142526	18
119495	156414	142527	18
119496	156414	142528	18
119497	156414	142529	18
119498	156414	142530	18
119499	156414	142531	18
119500	156414	142532	18
119501	156414	142533	18
119502	156414	142534	18
119503	156414	142535	18
119504	156414	142536	18
119505	156414	142537	18
119506	156414	142538	18
119507	156414	142539	18
119508	156414	142540	18
119509	156414	142541	18
119510	156414	142542	18
119511	156414	142543	18
119512	156414	142544	18
119513	156414	142545	18
119514	156414	142546	18
119515	156414	142547	18
119516	156414	142548	18
119517	156414	142549	18
119518	156414	142550	18
119519	156414	142551	18
119520	156414	142552	18
119521	156414	142553	18
119522	156414	142554	18
119523	156414	142555	18
119524	156414	142556	18
119525	156414	142557	18
119526	156414	142558	18
119527	156414	142559	18
119528	156414	142560	18
119529	156414	142561	18
119530	156414	142562	18
119531	156414	142563	18
119532	156414	142564	18
119533	156414	142565	18
119534	156414	142566	18
119535	156414	142567	18
119536	156414	142568	18
119537	156414	142569	18
119538	156414	142570	18
119539	156414	142571	18
119540	156414	142572	18
119541	156414	142573	18
119542	156414	142574	18
119543	156414	142575	18
119544	156414	142576	18
119545	156414	142577	18
119546	156414	142578	18
119547	156414	142579	18
119548	156414	142580	18
119549	156414	142581	18
119550	156414	142582	18
119551	156414	142583	18
119552	156414	142584	18
119553	156414	142585	18
119554	156414	142586	18
119555	156414	142587	18
119556	156414	142588	18
119557	156414	142589	18
119558	156414	142590	18
119559	156414	142591	18
119560	156414	142592	18
119561	156414	142593	18
119562	156414	142594	18
119563	156414	142595	18
119564	156414	142596	18
119565	156414	142597	18
119566	156414	142598	18
119567	156414	142599	18
119568	156414	142600	18
119569	156414	142601	18
119570	156414	142602	18
119571	156414	142603	18
119572	156414	142604	18
119573	156414	142605	18
119574	156414	142606	18
119575	156414	142607	18
119576	156414	142608	18
119577	156414	142609	18
119578	156414	142610	18
119579	156414	142611	18
119580	156414	142612	18
119581	156414	142613	18
119582	156414	142614	18
119583	156414	142615	18
119584	156414	142616	18
119585	156414	142617	18
119586	156414	142618	18
119587	156414	142619	18
119588	156414	142620	18
119589	156414	142621	18
119590	156414	142622	18
119591	156414	142623	18
119592	156414	142624	18
119593	156414	142625	18
119594	156414	142626	18
119595	156414	142627	18
119596	156414	142628	18
119597	156414	142629	18
119598	156414	142630	18
119599	156414	142631	18
119600	156414	142632	18
119601	156414	142633	18
119602	156414	142634	18
119603	156414	142635	18
119604	156414	142636	18
119605	156414	142637	18
119606	156414	142638	18
119607	156414	142639	18
119608	156414	142640	18
119609	156414	142641	18
119610	156414	142642	18
119611	156414	142643	18
119612	156414	142644	18
119613	156414	142645	18
119614	156414	142646	18
119615	156414	142647	18
119616	156414	142648	18
119617	156414	142649	18
119618	156414	142650	18
119619	156414	142651	18
119620	156414	142652	18
119621	156414	142653	18
119622	156414	142654	18
119623	156414	142655	18
119624	156414	142656	18
119625	156414	142657	18
119626	156414	142658	18
119627	156414	142659	18
119628	156414	142660	18
119629	156414	142661	18
119630	156414	142662	18
119631	156414	142663	18
119632	156414	142664	18
119633	156414	142665	18
119634	156414	142666	18
119635	156414	142667	18
119636	156414	142668	18
119637	156414	142669	18
119638	156414	142670	18
119639	156414	142671	18
119640	156414	142672	18
119641	156414	142673	18
119642	156414	142674	18
119643	156414	142675	18
119644	156414	142676	18
119645	156414	142677	18
119646	156414	142678	18
119647	156414	142679	18
119648	156414	142680	18
119649	156414	142681	18
119650	156414	142682	18
119651	156414	142683	18
119652	156414	142684	18
119653	156414	142685	18
119654	156414	142686	18
119655	156414	142687	18
119656	156414	142688	18
119657	156414	142689	18
119658	156414	142690	18
119659	156414	142691	18
119660	156414	142692	18
119661	156414	142693	18
119662	156414	142694	18
119663	156414	142695	18
119664	156414	142696	18
119665	156414	142697	18
119666	156414	142698	18
119667	156414	142699	18
120007	156415	142524	18
120008	156415	142525	18
120009	156415	142526	18
120010	156415	142527	18
120011	156415	142528	18
120012	156415	142529	18
120013	156415	142530	18
120014	156415	142531	18
120015	156415	142532	18
120016	156415	142533	18
120017	156415	142534	18
120018	156415	142535	18
120019	156415	142536	18
120020	156415	142537	18
120021	156415	142538	18
120022	156415	142539	18
120023	156415	142540	18
120024	156415	142541	18
120025	156415	142542	18
120026	156415	142543	18
120027	156415	142544	18
120028	156415	142545	18
120029	156415	142546	18
120030	156415	142547	18
120031	156415	142548	18
120032	156415	142549	18
120033	156415	142550	18
120034	156415	142551	18
120035	156415	142552	18
120036	156415	142553	18
120037	156415	142554	18
120038	156415	142555	18
120039	156415	142556	18
120040	156415	142557	18
120041	156415	142558	18
120042	156415	142559	18
120043	156415	142560	18
120044	156415	142561	18
120045	156415	142562	18
120046	156415	142563	18
120047	156415	142564	18
120048	156415	142565	18
120049	156415	142566	18
120050	156415	142567	18
120051	156415	142568	18
120052	156415	142569	18
120053	156415	142570	18
120054	156415	142571	18
120055	156415	142572	18
120056	156415	142573	18
120057	156415	142574	18
120058	156415	142575	18
120059	156415	142576	18
120060	156415	142577	18
120061	156415	142578	18
120062	156415	142579	18
120063	156415	142580	18
120064	156415	142581	18
120065	156415	142582	18
120066	156415	142583	18
120067	156415	142584	18
120068	156415	142585	18
120069	156415	142586	18
120070	156415	142587	18
120071	156415	142588	18
120072	156415	142589	18
120073	156415	142590	18
120074	156415	142591	18
120075	156415	142592	18
120076	156415	142593	18
120077	156415	142594	18
120078	156415	142595	18
120079	156415	142596	18
120080	156415	142597	18
120081	156415	142598	18
120082	156415	142599	18
120083	156415	142600	18
120084	156415	142601	18
120085	156415	142602	18
120086	156415	142603	18
120087	156415	142604	18
120088	156415	142605	18
120089	156415	142606	18
120090	156415	142607	18
120091	156415	142608	18
120092	156415	142609	18
120093	156415	142610	18
120094	156415	142611	18
120095	156415	142612	18
120096	156415	142613	18
120097	156415	142614	18
120098	156415	142615	18
120099	156415	142616	18
120100	156415	142617	18
120101	156415	142618	18
120102	156415	142619	18
120103	156415	142620	18
120104	156415	142621	18
120105	156415	142622	18
120106	156415	142623	18
120107	156415	142624	18
120108	156415	142625	18
120109	156415	142626	18
120110	156415	142627	18
120111	156415	142628	18
120112	156415	142629	18
120113	156415	142630	18
120114	156415	142631	18
120115	156415	142632	18
120116	156415	142633	18
120117	156415	142634	18
120118	156415	142635	18
120119	156415	142636	18
120120	156415	142637	18
120121	156415	142638	18
120122	156415	142639	18
120123	156415	142640	18
120124	156415	142641	18
120125	156415	142642	18
120126	156415	142643	18
120127	156415	142644	18
120128	156415	142645	18
120129	156415	142646	18
120130	156415	142647	18
120131	156415	142648	18
120132	156415	142649	18
120133	156415	142650	18
120134	156415	142651	18
120135	156415	142652	18
120136	156415	142653	18
120137	156415	142654	18
120138	156415	142655	18
120139	156415	142656	18
120140	156415	142657	18
120141	156415	142658	18
120142	156415	142659	18
120143	156415	142660	18
120144	156415	142661	18
120145	156415	142662	18
120146	156415	142663	18
120147	156415	142664	18
120148	156415	142665	18
120149	156415	142666	18
120150	156415	142667	18
120151	156415	142668	18
120152	156415	142669	18
120153	156415	142670	18
120154	156415	142671	18
120155	156415	142672	18
120156	156415	142673	18
120157	156415	142674	18
120158	156415	142675	18
120159	156415	142676	18
120160	156415	142677	18
120161	156415	142678	18
120162	156415	142679	18
120163	156415	142680	18
120164	156415	142681	18
120165	156415	142682	18
120166	156415	142683	18
120167	156415	142684	18
120168	156415	142685	18
120169	156415	142686	18
120170	156415	142687	18
120171	156415	142688	18
120172	156415	142689	18
120173	156415	142690	18
120174	156415	142691	18
120175	156415	142692	18
120176	156415	142693	18
120177	156415	142694	18
120178	156415	142695	18
120179	156415	142696	18
120180	156415	142697	18
120181	156415	142698	18
120182	156415	142699	18
120521	156416	142523	18
120522	156416	142524	18
120523	156416	142525	18
120524	156416	142526	18
120525	156416	142527	18
120526	156416	142528	18
120527	156416	142529	18
120528	156416	142530	18
120529	156416	142531	18
120530	156416	142532	18
120531	156416	142533	18
120532	156416	142534	18
120533	156416	142535	18
120534	156416	142536	18
120535	156416	142537	18
120536	156416	142538	18
120537	156416	142539	18
120538	156416	142540	18
120539	156416	142541	18
120540	156416	142542	18
120541	156416	142543	18
120542	156416	142544	18
120543	156416	142545	18
120544	156416	142546	18
120545	156416	142547	18
120546	156416	142548	18
120547	156416	142549	18
120548	156416	142550	18
120549	156416	142551	18
120550	156416	142552	18
120551	156416	142553	18
120552	156416	142554	18
120553	156416	142555	18
120554	156416	142556	18
120555	156416	142557	18
120556	156416	142558	18
120557	156416	142559	18
120558	156416	142560	18
120559	156416	142561	18
120560	156416	142562	18
120561	156416	142563	18
120562	156416	142564	18
120563	156416	142565	18
120564	156416	142566	18
120565	156416	142567	18
120566	156416	142568	18
120567	156416	142569	18
120568	156416	142570	18
120569	156416	142571	18
120570	156416	142572	18
120571	156416	142573	18
120572	156416	142574	18
120573	156416	142575	18
120574	156416	142576	18
120575	156416	142577	18
120576	156416	142578	18
120577	156416	142579	18
120578	156416	142580	18
120579	156416	142581	18
120580	156416	142582	18
120581	156416	142583	18
120582	156416	142584	18
120583	156416	142585	18
120584	156416	142586	18
120585	156416	142587	18
120586	156416	142588	18
120587	156416	142589	18
120588	156416	142590	18
120589	156416	142591	18
120590	156416	142592	18
120591	156416	142593	18
120592	156416	142594	18
120593	156416	142595	18
120594	156416	142596	18
120595	156416	142597	18
120596	156416	142598	18
120597	156416	142599	18
120598	156416	142600	18
120599	156416	142601	18
120600	156416	142602	18
120601	156416	142603	18
120602	156416	142604	18
120603	156416	142605	18
120604	156416	142606	18
120605	156416	142607	18
120606	156416	142608	18
120607	156416	142609	18
120608	156416	142610	18
120609	156416	142611	18
120610	156416	142612	18
120611	156416	142613	18
120612	156416	142614	18
120613	156416	142615	18
120614	156416	142616	18
120615	156416	142617	18
120616	156416	142618	18
120617	156416	142619	18
120618	156416	142620	18
120619	156416	142621	18
120620	156416	142622	18
120621	156416	142623	18
120622	156416	142624	18
120623	156416	142625	18
120624	156416	142626	18
120625	156416	142627	18
120626	156416	142628	18
120627	156416	142629	18
120628	156416	142630	18
120629	156416	142631	18
120630	156416	142632	18
120631	156416	142633	18
120632	156416	142634	18
120633	156416	142635	18
120634	156416	142636	18
120635	156416	142637	18
120636	156416	142638	18
120637	156416	142639	18
120638	156416	142640	18
120639	156416	142641	18
120640	156416	142642	18
120641	156416	142643	18
120642	156416	142644	18
120643	156416	142645	18
120644	156416	142646	18
120645	156416	142647	18
120646	156416	142648	18
120647	156416	142649	18
120648	156416	142650	18
120649	156416	142651	18
120650	156416	142652	18
120651	156416	142653	18
120652	156416	142654	18
120653	156416	142655	18
120654	156416	142656	18
120655	156416	142657	18
120656	156416	142658	18
120657	156416	142659	18
120658	156416	142660	18
120659	156416	142661	18
120660	156416	142662	18
120661	156416	142663	18
120662	156416	142664	18
120663	156416	142665	18
120664	156416	142666	18
120665	156416	142667	18
120666	156416	142668	18
120667	156416	142669	18
120668	156416	142670	18
120669	156416	142671	18
120670	156416	142672	18
120671	156416	142673	18
120672	156416	142674	18
120673	156416	142675	18
120674	156416	142676	18
120675	156416	142677	18
120676	156416	142678	18
120677	156416	142679	18
120678	156416	142680	18
120679	156416	142681	18
120680	156416	142682	18
120681	156416	142683	18
120682	156416	142684	18
120683	156416	142685	18
120684	156416	142686	18
120685	156416	142687	18
120686	156416	142688	18
120687	156416	142689	18
120688	156416	142690	18
120689	156416	142691	18
120690	156416	142692	18
120691	156416	142693	18
120692	156416	142694	18
120693	156416	142695	18
120694	156416	142696	18
120695	156416	142697	18
120696	156416	142698	18
120697	156416	142699	18
121036	156417	142523	18
121037	156417	142524	18
121038	156417	142525	18
121039	156417	142526	18
121040	156417	142527	18
121041	156417	142528	18
121042	156417	142529	18
121043	156417	142530	18
121044	156417	142531	18
121045	156417	142532	18
121046	156417	142533	18
121047	156417	142534	18
121048	156417	142535	18
121049	156417	142536	18
121050	156417	142537	18
121051	156417	142538	18
121052	156417	142539	18
121053	156417	142540	18
121054	156417	142541	18
121055	156417	142542	18
121056	156417	142543	18
121057	156417	142544	18
121058	156417	142545	18
121059	156417	142546	18
121060	156417	142547	18
121061	156417	142548	18
121062	156417	142549	18
121063	156417	142550	18
121064	156417	142551	18
121065	156417	142552	18
121066	156417	142553	18
121067	156417	142554	18
121068	156417	142555	18
121069	156417	142556	18
121070	156417	142557	18
121071	156417	142558	18
121072	156417	142559	18
121073	156417	142560	18
121074	156417	142561	18
121075	156417	142562	18
121076	156417	142563	18
121077	156417	142564	18
121078	156417	142565	18
121079	156417	142566	18
121080	156417	142567	18
121081	156417	142568	18
121082	156417	142569	18
121083	156417	142570	18
121084	156417	142571	18
121085	156417	142572	18
121086	156417	142573	18
121087	156417	142574	18
121088	156417	142575	18
121089	156417	142576	18
121090	156417	142577	18
121091	156417	142578	18
121092	156417	142579	18
121093	156417	142580	18
121094	156417	142581	18
121095	156417	142582	18
121096	156417	142583	18
121097	156417	142584	18
121098	156417	142585	18
121099	156417	142586	18
121100	156417	142587	18
121101	156417	142588	18
121102	156417	142589	18
121103	156417	142590	18
121104	156417	142591	18
121105	156417	142592	18
121106	156417	142593	18
121107	156417	142594	18
121108	156417	142595	18
121109	156417	142596	18
121110	156417	142597	18
121111	156417	142598	18
121112	156417	142599	18
121113	156417	142600	18
121114	156417	142601	18
121115	156417	142602	18
121116	156417	142603	18
121117	156417	142604	18
121118	156417	142605	18
121119	156417	142606	18
121120	156417	142607	18
121121	156417	142608	18
121122	156417	142609	18
121123	156417	142610	18
121124	156417	142611	18
121125	156417	142612	18
121126	156417	142613	18
121127	156417	142614	18
121128	156417	142615	18
121129	156417	142616	18
121130	156417	142617	18
121131	156417	142618	18
121132	156417	142619	18
121133	156417	142620	18
121134	156417	142621	18
