id,user_id,project,timestamp,task_x,task_y,task_z,decision,yes_count,maybe_count,bad_imagery_count
18-156356-142916,S9SX9LDb2qaCRYxPJfAgpLVUmmg1,2020,1478619711010,156356,142916,18,1,1,0,0
18-156356-142917,bhfvQUdEpqUZy20myFj6JkpQPpZ2,2020,1478619646242,156356,142917,18,1,1,0,0
18-156356-142918,bhfvQUdEpqUZy20myFj6JkpQPpZ2,2020,1478619646239,156356,142918,18,2,0,2,0
18-156356-142926,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478814419019,156356,142926,18,2,0,2,0
18-156356-142927,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478814419020,156356,142927,18,1.5,1,1,0
18-156356-142931,2YOeSTsuucPdvzoS1s78bE2J45F3,2020,1478619128791,156356,142931,18,2,0,1,0
18-156356-142937,Q3OYqDqnbeSbnu8J9T0hM2zvraH2,2020,1478776103699,156356,142937,18,1.5,1,1,0
18-156356-142941,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478814013424,156356,142941,18,2,0,1,0
18-156356-142942,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478814013425,156356,142942,18,2,0,1,0
18-156356-142944,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478618970823,156356,142944,18,2,0,1,0
18-156356-142946,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478814154851,156356,142946,18,2,0,1,0
18-156356-142959,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189472,156356,142959,18,1,1,0,0
18-156356-142960,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189475,156356,142960,18,1,1,0,0
18-156356-142961,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189481,156356,142961,18,1,1,0,0
18-156356-142962,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478614014737,156356,142962,18,1,4,0,0
18-156356-142963,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478614014737,156356,142963,18,1,4,0,0
18-156356-142964,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478614014738,156356,142964,18,1,4,0,0
18-156356-142965,Q3OYqDqnbeSbnu8J9T0hM2zvraH2,2020,1478774424233,156356,142965,18,2,0,1,0
18-156356-142974,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478723560326,156356,142974,18,1,1,0,0
18-156356-142980,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478613029237,156356,142980,18,2,0,1,0
18-156356-142989,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478724277422,156356,142989,18,1,1,0,0
18-156356-142990,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478724277423,156356,142990,18,1,1,0,0
18-156356-142991,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478724277424,156356,142991,18,1,1,0,0
18-156357-142662,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478728724382,156357,142662,18,1,2,0,0
18-156357-142663,0PxVi5en37eSAV7zJpYWZybACW22,2020,1478823157018,156357,142663,18,1,3,0,0
18-156357-142664,0PxVi5en37eSAV7zJpYWZybACW22,2020,1478823157020,156357,142664,18,1,3,0,0
18-156357-142665,hhMoTv7taShfqeG5jhDzYWO7piB3,2020,1478837386997,156357,142665,18,1,3,0,0
18-156357-142805,56uN818ETigPNHTsOM5dtEBJqKr2,2020,1478630311809,156357,142805,18,2,0,1,0
18-156357-142817,TkWQ18QhjhV2RyBD3oOnDWqqnF23,2020,1478783422001,156357,142817,18,1,1,0,0
18-156357-142818,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627306124,156357,142818,18,2,0,1,0
18-156357-142820,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627306126,156357,142820,18,2,0,1,0
18-156357-142822,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627718022,156357,142822,18,1.666666666,1,2,0
18-156357-142823,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627718023,156357,142823,18,1,1,0,0
18-156357-142824,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478626871251,156357,142824,18,1,1,0,0
18-156357-142828,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627097933,156357,142828,18,1,1,0,0
18-156357-142830,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478626180216,156357,142830,18,1,1,0,0
18-156357-142831,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478626180217,156357,142831,18,1,1,0,0
18-156357-142832,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478626180214,156357,142832,18,1,1,0,0
18-156357-142844,FwuyW9ssIGP79TBSKyJrWZuMIjH2,2020,1478624616111,156357,142844,18,1.666666666,1,2,0
18-156357-142869,bzHySuZsIjZKmmBhcpbVfgNp63u2,2020,1478632193808,156357,142869,18,1.5,1,1,0
18-156357-142870,bzHySuZsIjZKmmBhcpbVfgNp63u2,2020,1478632193809,156357,142870,18,1,1,0,0
18-156357-142886,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478780318086,156357,142886,18,2,0,1,0
18-156357-142896,7b80a6RhhnNn6HEEAWXvkqz5LLV2,2020,1478617212798,156357,142896,18,2,0,1,0
18-156357-142897,7b80a6RhhnNn6HEEAWXvkqz5LLV2,2020,1478617212797,156357,142897,18,2,0,1,0
18-156357-142898,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478815158956,156357,142898,18,2,0,2,0
18-156357-142903,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478815042570,156357,142903,18,1,3,0,0
18-156357-142904,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478815042572,156357,142904,18,1,3,0,0
18-156357-142905,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478724013092,156357,142905,18,1,3,0,0
18-156357-142906,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478724013096,156357,142906,18,1,3,0,0
18-156357-142907,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478724013097,156357,142907,18,1,3,0,0
18-156357-142908,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478779124594,156357,142908,18,1,4,0,0
18-156357-142909,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478779124593,156357,142909,18,1,4,0,0
18-156357-142910,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478779124560,156357,142910,18,1,4,0,0
18-156357-142911,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478724072596,156357,142911,18,1,4,0,0
18-156357-142912,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478724072603,156357,142912,18,1,2,0,0
18-156357-142913,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478724072621,156357,142913,18,1,1,0,0
18-156357-142916,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478779840397,156357,142916,18,1.5,1,1,0
18-156357-142917,bhfvQUdEpqUZy20myFj6JkpQPpZ2,2020,1478619646250,156357,142917,18,2,0,1,0
18-156357-142923,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722886392,156357,142923,18,1,1,0,0
18-156357-142924,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722886393,156357,142924,18,1,1,0,0
18-156357-142941,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478814013423,156357,142941,18,2,0,2,0
18-156357-142946,ooQCY0eXjeMqWGk8k8YeUZiYK353,2020,1478617485320,156357,142946,18,1,2,0,0
18-156357-142959,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189474,156357,142959,18,2,0,2,0
18-156357-142960,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189480,156357,142960,18,1,1,0,0
18-156357-142961,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189482,156357,142961,18,2,0,1,0
18-156357-142962,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478614014760,156357,142962,18,1,4,0,0
18-156357-142963,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478614014758,156357,142963,18,1,4,0,0
18-156357-142964,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478614014761,156357,142964,18,1,4,0,0
18-156357-142965,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722485063,156357,142965,18,1,5,0,0
18-156357-142966,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722485065,156357,142966,18,1.5,1,1,0
18-156357-142967,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722485064,156357,142967,18,1.5,1,1,0
18-156357-142971,2YOeSTsuucPdvzoS1s78bE2J45F3,2020,1478617595737,156357,142971,18,1.5,1,1,0
18-156357-142974,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478723560326,156357,142974,18,1,1,0,0
18-156357-142975,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478723560349,156357,142975,18,2,0,1,0
18-156357-142976,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478723560327,156357,142976,18,2,0,1,0
18-156357-142986,joeAyWotwUgmlcYHpkE9uRounXr2,2020,1478612714024,156357,142986,18,2,0,2,0
18-156357-142989,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478724277424,156357,142989,18,1,1,0,0
18-156357-142990,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478724277425,156357,142990,18,2,0,1,0
18-156357-142991,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478724277426,156357,142991,18,2,0,1,0
18-156357-143003,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478721439074,156357,143003,18,1,2,0,0
18-156358-142659,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478799331678,156358,142659,18,1,4,0,0
18-156358-142660,FVOBoMtqoGOaBdGnrzIKqnRyIRA3,2020,1478640955870,156358,142660,18,2,0,1,0
18-156358-142661,FVOBoMtqoGOaBdGnrzIKqnRyIRA3,2020,1478640955871,156358,142661,18,1,1,0,0
18-156358-142663,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478728724405,156358,142663,18,1,1,0,0
18-156358-142664,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478728724404,156358,142664,18,1,1,0,0
18-156358-142665,hhMoTv7taShfqeG5jhDzYWO7piB3,2020,1478837386996,156358,142665,18,1,3,0,0
18-156358-142684,n0CVngeSwVcoM6yfn6uHkM19Yac2,2020,1478638027253,156358,142684,18,2,0,1,0
18-156358-142818,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627306130,156358,142818,18,2,0,2,0
18-156358-142819,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627306131,156358,142819,18,2,0,1,0
18-156358-142820,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627306128,156358,142820,18,1,1,0,0
18-156358-142821,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627718126,156358,142821,18,1,1,0,0
18-156358-142822,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627718125,156358,142822,18,1.333333333,2,1,0
18-156358-142823,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627718141,156358,142823,18,1,1,0,0
18-156358-142824,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478626871403,156358,142824,18,2,0,1,0
18-156358-142826,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478626871252,156358,142826,18,2,0,1,0
18-156358-142827,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627097942,156358,142827,18,1,1,0,0
18-156358-142828,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627097945,156358,142828,18,1,1,0,0
18-156358-142829,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627097940,156358,142829,18,1,1,0,0
18-156358-142831,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478626180218,156358,142831,18,1,1,0,0
18-156358-142832,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478626180217,156358,142832,18,1,1,0,0
18-156358-142844,K1l05euddEZwsDRB1XcFpQxEcnm2,2020,1478795475065,156358,142844,18,2,0,1,0
18-156358-142896,7b80a6RhhnNn6HEEAWXvkqz5LLV2,2020,1478617212799,156358,142896,18,1,1,0,0
18-156358-142897,7b80a6RhhnNn6HEEAWXvkqz5LLV2,2020,1478617212795,156358,142897,18,2,0,1,0
18-156358-142898,7b80a6RhhnNn6HEEAWXvkqz5LLV2,2020,1478617212796,156358,142898,18,2,0,1,0
18-156358-142901,7b80a6RhhnNn6HEEAWXvkqz5LLV2,2020,1478617830831,156358,142901,18,2,0,1,0
18-156358-142903,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478815042571,156358,142903,18,1,3,0,0
18-156358-142904,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478815042575,156358,142904,18,1,3,0,0
18-156358-142905,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478724013093,156358,142905,18,1,3,0,0
18-156358-142906,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478724013096,156358,142906,18,1,3,0,0
18-156358-142907,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478724013101,156358,142907,18,1,3,0,0
18-156358-142908,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478779124625,156358,142908,18,1,4,0,0
18-156358-142909,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478779124594,156358,142909,18,1,4,0,0
18-156358-142910,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478779124561,156358,142910,18,1,4,0,0
18-156358-142911,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478724072596,156358,142911,18,1,4,0,0
18-156358-142916,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478779840395,156358,142916,18,1.5,1,1,0
18-156358-142920,L0Zxsi7kczb7FZhQ6h9LC8ufVyD2,2020,1478620099222,156358,142920,18,1,1,0,0
18-156358-142941,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478814013427,156358,142941,18,2,0,1,0
18-156358-142942,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722562938,156358,142942,18,1,1,0,0
18-156358-142946,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478618970824,156358,142946,18,1,1,0,0
18-156358-142957,Q3OYqDqnbeSbnu8J9T0hM2zvraH2,2020,1478774931329,156358,142957,18,2,0,1,0
18-156358-142959,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189496,156358,142959,18,1,1,0,0
18-156358-142960,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189495,156358,142960,18,1,1,0,0
18-156358-142961,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478812285951,156358,142961,18,1,5,0,0
18-156358-142962,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478614014759,156358,142962,18,1,4,0,0
18-156358-142963,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478614014761,156358,142963,18,1,4,0,0
18-156358-142964,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478614014762,156358,142964,18,1,4,0,0
18-156358-142965,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722485080,156358,142965,18,1,5,0,0
18-156358-142966,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722485082,156358,142966,18,1,5,0,0
18-156358-142967,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722485120,156358,142967,18,1,4,0,0
18-156358-142972,ayghWbUQ8bXTX0kqVIP76yCNTRi2,2020,1478638358238,156358,142972,18,2,0,1,0
18-156358-142976,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261189,156358,142976,18,2,0,2,0
18-156358-142979,0PxI5BfAs0h5vyhsWXpY0DdXKXk1,2020,1478617966714,156358,142979,18,1.333333333,2,1,0
18-156358-142980,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478613029238,156358,142980,18,2,0,1,0
18-156358-142981,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478613029238,156358,142981,18,2,0,1,0
18-156358-142986,AvDTFTKgpgS2b9JiEC3mhMFv2HQ2,2020,1478774202691,156358,142986,18,1,1,0,0
18-156358-142987,AvDTFTKgpgS2b9JiEC3mhMFv2HQ2,2020,1478774202691,156358,142987,18,2,0,2,0
18-156358-142989,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478724277427,156358,142989,18,2,0,1,0
18-156358-142990,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478724277428,156358,142990,18,2,0,1,0
18-156358-142991,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478724277429,156358,142991,18,1.5,1,1,0
18-156358-142995,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478721671907,156358,142995,18,2,0,2,0
18-156358-142996,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478721671908,156358,142996,18,2,0,1,0
18-156358-143000,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478721824894,156358,143000,18,2,0,1,0
18-156358-143001,Q3OYqDqnbeSbnu8J9T0hM2zvraH2,2020,1478773805293,156358,143001,18,2,0,1,0
18-156358-143002,lAXiPFHFDTdVqvsAZagHJ1Yt4872,2020,1478609542476,156358,143002,18,1,1,0,0
18-156358-143003,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478721439075,156358,143003,18,1,2,0,0
18-156358-143006,K4N14Xn2fLPbsP86r5EJYGrLrme2,2020,1478773461803,156358,143006,18,2,0,1,0
18-156359-142659,FVOBoMtqoGOaBdGnrzIKqnRyIRA3,2020,1478640955869,156359,142659,18,1,2,0,0
18-156359-142661,FVOBoMtqoGOaBdGnrzIKqnRyIRA3,2020,1478640955870,156359,142661,18,2,0,1,0
18-156359-142665,hhMoTv7taShfqeG5jhDzYWO7piB3,2020,1478837387127,156359,142665,18,1,3,0,0
18-156359-142669,mLk5LgBppKQM2VfgW2iGwRJXF4R2,2020,1478822726918,156359,142669,18,1,1,0,0
18-156359-142670,mLk5LgBppKQM2VfgW2iGwRJXF4R2,2020,1478822726919,156359,142670,18,1,1,0,0
18-156359-142688,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478637737591,156359,142688,18,1,1,0,0
18-156359-142815,TkWQ18QhjhV2RyBD3oOnDWqqnF23,2020,1478783422024,156359,142815,18,2,0,1,0
18-156359-142816,TkWQ18QhjhV2RyBD3oOnDWqqnF23,2020,1478783422023,156359,142816,18,1,1,0,0
18-156359-142818,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627306127,156359,142818,18,1,1,0,0
18-156359-142819,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627306132,156359,142819,18,2,0,1,0
18-156359-142820,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627306129,156359,142820,18,2,0,1,0
18-156359-142821,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627718162,156359,142821,18,1,1,0,0
18-156359-142822,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627718148,156359,142822,18,1,1,0,0
18-156359-142823,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627718140,156359,142823,18,1,1,0,0
18-156359-142824,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478626871400,156359,142824,18,1,1,0,0
18-156359-142825,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478626871401,156359,142825,18,1,1,0,0
18-156359-142826,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478626871402,156359,142826,18,2,0,1,0
18-156359-142827,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627097934,156359,142827,18,1,1,0,0
18-156359-142828,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627097935,156359,142828,18,1.5,1,1,0
18-156359-142829,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627097941,156359,142829,18,1,1,0,0
18-156359-142831,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478626180219,156359,142831,18,1,1,0,0
18-156359-142832,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478626180220,156359,142832,18,1,1,0,0
18-156359-142863,FwuyW9ssIGP79TBSKyJrWZuMIjH2,2020,1478724870794,156359,142863,18,2,0,2,0
18-156359-142864,HXXuJZ6plkSZeqijBu2GcUSTGY23,2020,1478815920256,156359,142864,18,2,0,1,0
18-156359-142870,bzHySuZsIjZKmmBhcpbVfgNp63u2,2020,1478632193820,156359,142870,18,2,0,1,0
18-156359-142884,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478724389674,156359,142884,18,1,4,0,0
18-156359-142885,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478724389687,156359,142885,18,1,4,0,0
18-156359-142886,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478724389685,156359,142886,18,1,4,0,0
18-156359-142889,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478780785751,156359,142889,18,2,0,1,0
18-156359-142896,7b80a6RhhnNn6HEEAWXvkqz5LLV2,2020,1478617212802,156359,142896,18,2,0,1,0
18-156359-142897,7b80a6RhhnNn6HEEAWXvkqz5LLV2,2020,1478617212801,156359,142897,18,1,1,0,0
18-156359-142898,7b80a6RhhnNn6HEEAWXvkqz5LLV2,2020,1478617212800,156359,142898,18,1,1,0,0
18-156359-142904,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478815042576,156359,142904,18,1,3,0,0
18-156359-142905,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478724013102,156359,142905,18,1,3,0,0
18-156359-142906,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478724013114,156359,142906,18,1,3,0,0
18-156359-142907,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478724013157,156359,142907,18,1,3,0,0
18-156359-142908,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478779124659,156359,142908,18,1,4,0,0
18-156359-142909,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478779124660,156359,142909,18,1,4,0,0
18-156359-142910,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478779124690,156359,142910,18,1,4,0,0
18-156359-142911,L0Zxsi7kczb7FZhQ6h9LC8ufVyD2,2020,1478619923781,156359,142911,18,1,1,0,0
18-156359-142918,S9SX9LDb2qaCRYxPJfAgpLVUmmg1,2020,1478619896758,156359,142918,18,2,0,1,0
18-156359-142932,2YOeSTsuucPdvzoS1s78bE2J45F3,2020,1478619263084,156359,142932,18,1,4,0,0
18-156359-142941,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722562937,156359,142941,18,1,1,0,0
18-156359-142942,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722562932,156359,142942,18,1,1,0,0
18-156359-142943,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722562939,156359,142943,18,1,1,0,0
18-156359-142944,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478618970825,156359,142944,18,1,1,0,0
18-156359-142959,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189500,156359,142959,18,1,1,0,0
18-156359-142960,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189494,156359,142960,18,1.5,1,1,0
18-156359-142961,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478812285953,156359,142961,18,1,5,0,0
18-156359-142962,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478614014763,156359,142962,18,1,4,0,0
18-156359-142963,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478614014764,156359,142963,18,1,4,0,0
18-156359-142964,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478614014764,156359,142964,18,1,4,0,0
18-156359-142965,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722485081,156359,142965,18,1,5,0,0
18-156359-142966,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722485082,156359,142966,18,1,5,0,0
18-156359-142967,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722485120,156359,142967,18,1,5,0,0
18-156359-142968,2YOeSTsuucPdvzoS1s78bE2J45F3,2020,1478613696926,156359,142968,18,1,4,0,0
18-156359-142971,ayghWbUQ8bXTX0kqVIP76yCNTRi2,2020,1478638358241,156359,142971,18,2,0,1,0
18-156359-142972,ayghWbUQ8bXTX0kqVIP76yCNTRi2,2020,1478638358239,156359,142972,18,2,0,1,0
18-156359-142973,ayghWbUQ8bXTX0kqVIP76yCNTRi2,2020,1478638358243,156359,142973,18,2,0,1,0
18-156359-142975,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478723560378,156359,142975,18,1,1,0,0
18-156359-142979,0PxI5BfAs0h5vyhsWXpY0DdXKXk1,2020,1478617966715,156359,142979,18,1,3,0,0
18-156359-142981,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478613029240,156359,142981,18,1,1,0,0
18-156359-142984,2YOeSTsuucPdvzoS1s78bE2J45F3,2020,1478613478985,156359,142984,18,1,1,0,0
18-156359-142989,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478724277429,156359,142989,18,1,1,0,0
18-156359-142990,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478724277430,156359,142990,18,1,1,0,0
18-156359-142991,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478724277432,156359,142991,18,2,0,1,0
18-156359-142995,opLDXmJHIdgUrAPEzzezc8KyKSf1,2020,1478721835681,156359,142995,18,2,0,1,0
18-156359-142996,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478721671909,156359,142996,18,1,1,0,0
18-156359-142999,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478721824893,156359,142999,18,2,0,1,0
18-156359-143002,lAXiPFHFDTdVqvsAZagHJ1Yt4872,2020,1478609547778,156359,143002,18,1,1,0,0
18-156359-143006,Q3OYqDqnbeSbnu8J9T0hM2zvraH2,2020,1478773484807,156359,143006,18,2,0,1,0
18-156360-142658,hhMoTv7taShfqeG5jhDzYWO7piB3,2020,1478837560805,156360,142658,18,1,2,0,0
18-156360-142659,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478799331784,156360,142659,18,1,4,0,0
18-156360-142673,UlghZf7aaOgkOQ3kkbLToqHlef92,2020,1478639303622,156360,142673,18,2,0,1,0
18-156360-142679,uX7fRSYqkWVszpFjyo6G2FCHTsu1,2020,1478638387309,156360,142679,18,2,0,1,0
18-156360-142685,n0CVngeSwVcoM6yfn6uHkM19Yac2,2020,1478638027254,156360,142685,18,2,0,1,0
18-156360-142692,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478635563905,156360,142692,18,2,0,1,0
18-156360-142805,56uN818ETigPNHTsOM5dtEBJqKr2,2020,1478630311963,156360,142805,18,2,0,1,0
18-156360-142816,56uN818ETigPNHTsOM5dtEBJqKr2,2020,1478629329760,156360,142816,18,1.333333333,2,1,0
18-156360-142821,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627718164,156360,142821,18,1,1,0,0
18-156360-142822,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627718195,156360,142822,18,1,1,0,0
18-156360-142823,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627718194,156360,142823,18,1,1,0,0
18-156360-142824,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478626871406,156360,142824,18,1,1,0,0
18-156360-142825,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478626871405,156360,142825,18,1,1,0,0
18-156360-142826,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478626871404,156360,142826,18,1,1,0,0
18-156360-142827,0AnUeaKzfbhnofaloYhURaB2K3k2,2020,1478627097969,156360,142827,18,1,1,0,0
